"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031109","microtubule polymerization or depolymerization","40/4308","112/18670",0.00163745549552352,0.0160885456610419,0.013109835642908,"NIN/KIF18B/CDK5R1/GOLGA2/TTBK2/SKA1/ANKRD53/STMN1/SKA3/CCSAP/INPP5J/NDE1/FBXO5/CLIP3/ARL2/ABL1/PRUNE1/KIF2C/KATNB1/KIF2A/RAC1/CKAP2/DRG1/GBA2/CRYAB/MAPT/MAPRE3/CIB1/STMN2/HSPA1B/SNCA/TUBG1/HSPA1A/MAP1A/DCTN1/CDKN1B/CAMSAP3/KIF24/APC/MAPRE1",40
"GO:1990748","cellular detoxification","40/4308","112/18670",0.00163745549552352,0.0160885456610419,0.013109835642908,"TNF/TXNRD2/DUOX1/PRDX5/GSTP1/DUOX2/NQO1/AKR1B10/MGST3/PARK7/PRDX1/SRXN1/GSTO1/TPO/TP53INP1/MPO/GSTZ1/TXN/DHFR/PTGS1/MGST2/GCH1/PXDNL/MGST1/PRDX2/TXNDC17/TXNRD1/SOD1/GSR/GPX7/GPX3/PRXL2A/RDH12/PRDX6/ESD/ABCG2/ALOX5AP/NNT/APOE/HBM",40
"GO:1903364","positive regulation of cellular protein catabolic process","48/4308","140/18670",0.00163766534532755,0.0160885456610419,0.013109835642908,"TNFAIP3/PYHIN1/PTK2B/RNF19A/DISC1/PLK1/DVL1/BAG6/CBFA2T3/SGTA/DDRGK1/DAB2IP/BCAP31/ATXN3/PSMC4/RNF144B/NUPR1/TRIB1/RNF40/KEAP1/FAF1/USP5/PSMC1/PTTG1IP/TREM2/PSMC2/RBX1/HSPBP1/ANKIB1/RAD23A/UQCC2/DNAJB2/GCLC/HSPA1B/RNF185/IL33/AMER1/FBXW7/HSPA1A/VCP/PTK2/EDEM1/LRRK2/EGF/GBA/GSK3A/APOE/STUB1",48
"GO:0002691","regulation of cellular extravasation","14/4308","28/18670",0.00167503839114221,0.0164050683046328,0.0133677557757876,"ITGA4/CCR2/RIPOR2/ADAM8/PTAFR/ELANE/BCR/IL27RA/CCL25/CXCL12/ABR/PTGER4/AGER/PLVAP",14
"GO:0090383","phagosome acidification","14/4308","28/18670",0.00167503839114221,0.0164050683046328,0.0133677557757876,"SLAMF8/ATP6V0C/ATP6V0D1/ATP6V0A1/ATP6V0B/RAB39A/ATP6V0E1/RAB20/ATP6V1H/RAB7A/TCIRG1/ATP6V1E1/ATP6V1F/ATP6V1A",14
"GO:0032868","response to insulin","84/4308","272/18670",0.00174992912207777,0.0171122101246499,0.0139439739891652,"PRKCB/MZB1/HDAC9/SESN3/ATP2B1/RAB8B/SLA2/GSTP1/GRB14/ATP6V0C/EIF6/SLC2A8/LPIN1/ATP6V0D1/SORL1/PDE3B/BCAR1/CISH/ATP6V0A1/OGT/ATP6V0B/OSBPL8/MYO5A/SH2B2/SOGA1/RAB13/IL1B/MAX/CITED1/ATP6V0E1/SCAP/ACVR1C/GAB1/PCK2/KHK/SLC25A33/SRD5A1/PPARG/ATP6V1H/PTPRN/FOXO6/SHC1/BAIAP2L1/SOS1/PTPN2/NR1H4/ATP6AP1/SORT1/ZBTB7B/GOT2/CDK4/PPAT/MYO1C/INPP5K/GCLC/TSC2/VGF/ESRRA/TCIRG1/GCNT1/AANAT/IRS1/TLR2/APRT/BAIAP2/ATP6V1E1/LPIN2/ZNF106/KANK1/GPR21/ATP6V1F/MC4R/GGH/GOT1/PARP1/PCK1/GSK3A/PRKCZ/PHIP/CAV2/APC/ATP6V1A/MEAK7/USO1",84
"GO:0035303","regulation of dephosphorylation","67/4308","209/18670",0.00175304087752074,0.0171163469728482,0.0139473449215728,"FCRL3/PTPRC/NCKAP1L/PPME1/TNF/PLEK/CDCA2/PPP1R16A/SEMA4D/IFNG/KNL1/CNEP1R1/MYOZ1/ENSA/PHACTR1/PPP1R16B/PPP6R2/CD33/YWHAE/PPP2R1A/PKMYT1/PPP1R7/SMPD1/SFI1/CD300A/PPP1R37/JAK2/CD2BP2/PPP2R3C/PCIF1/PINK1/PPP6R3/MARF1/RRP1B/PPP1R26/PTPA/INPP5K/PPARGC1B/MGAT5/SPRED1/ITGA2/CABIN1/MEF2C/MAGI2/IKBKB/BOD1/DLG3/SPPL3/ZFYVE1/PPP1R9B/PPP1R14B/CAMTA1/NSMF/PPP4R1/NPNT/FKBP1A/ELFN2/TGFB1/SWAP70/CAMSAP3/GBA/CCDC8/ZCCHC9/FKBP15/BOD1L1/PTBP1/LMTK2",67
"GO:0030705","cytoskeleton-dependent intracellular transport","59/4308","180/18670",0.00179591265437273,0.0175080856933182,0.014266555268395,"CCDC88C/CCDC88B/RASGRP1/KIF4A/KIF23/ARL8A/DYNLRB1/HSPB11/IFT43/PEX14/RAB27B/HOOK2/UCHL1/DYNC1I1/WDR34/TRAF3IP1/NDE1/MYO5A/BLOC1S1/SNAPIN/BICDL1/ACTR1B/AP3D1/ARL3/TRIM46/KIF1C/ACTR1A/RAB1A/BAG3/IFT88/SOD1/IFT122/MAPT/SPG7/KIF5C/MYO1C/CLN3/AP3B1/TUBB/IFT22/COPG1/TUBA1C/IFT140/MYO10/WDR60/MAP1A/TUBA1B/COPG2/BLOC1S5/CCDC88A/MREG/SSNA1/LAMP1/CAMSAP3/IFT57/PRKCZ/PAFAH1B1/AP3S2/ACTN4",59
"GO:0009395","phospholipid catabolic process","18/4308","40/18670",0.00179987473573584,0.0175145795171034,0.0142718467946965,"PLCG2/ABHD12/ENPP6/ENPP2/SMPD1/PLA2G4D/APOC1/PLA2G4C/SMPDL3B/LIPG/PLA2G15/GDPD3/PRDX6/INPP5F/SMPD4/SMPD2/SMPD3/LIPC",18
"GO:0006099","tricarboxylic acid cycle","16/4308","34/18670",0.00180208130438309,0.0175145795171034,0.0142718467946965,"SUCLG1/IDH3G/FH/OGDH/PDHA1/MDH2/IDH3B/PDHB/OGDHL/SDHB/SDHC/ACO2/SUCLA2/NNT/SDHAF2/DLD",16
"GO:0046006","regulation of activated T cell proliferation","17/4308","37/18670",0.00181377776768369,0.0175745955389259,0.0143207511642157,"IL12RB1/BTN2A2/IL18/TMIGD2/FOXP3/TNFSF9/IL23A/PYCARD/IL23R/CD274/CASP3/LGALS9/HHLA2/PDCD1LG2/IL6R/AGER/IL2RA",17
"GO:0050691","regulation of defense response to virus by host","17/4308","37/18670",0.00181377776768369,0.0175745955389259,0.0143207511642157,"AIM2/TNFAIP3/LILRB1/IL12RB1/MICB/APOBEC3G/APOBEC3F/IL23A/CGAS/PYCARD/DDX58/IL23R/IL1B/PQBP1/TARBP2/DTX3L/SELENOK",17
"GO:0043087","regulation of GTPase activity","138/4308","479/18670",0.00187134111666288,0.0181047987061943,0.014752789990265,"RHOH/RASGRP2/RGS1/DOCK2/ARHGAP9/XCL2/ACAP1/PLXNC1/TAGAP/ARHGAP30/DOCK8/VAV1/ARHGAP45/ARHGAP25/KLRK1/GPR65/NCKAP1L/CXCL13/RASGRP1/RASAL3/DOCK10/CCL19/FGD3/RTKN/EZH2/ARHGEF6/RACGAP1/RGS9/TIAM1/ARHGAP4/SEMA4D/SH3BP1/PTK2B/RASA2/RASGRF1/AGAP2/SMAP2/CCL22/TBC1D9/RAP1GAP/CCR7/XCL1/ARHGAP15/ARHGEF1/ARHGAP11A/RGS6/IQGAP3/PYCARD/ARRB2/RGS18/DEPDC1B/CD40/RINL/ERBB2/ARHGEF5/LRCH1/DAB2IP/PRTN3/RAPGEF3/GPS1/BCR/SIPA1L3/TNK2/RASAL1/RGS2/ARL2/ARHGAP39/RASGRP3/ARHGAP19/RAPGEF6/RGL3/IQSEC1/DEPDC1/CCL17/ARHGEF16/GMIP/TAX1BP3/MYO9B/TBC1D10C/CCL25/DOCK5/ARFGAP2/ODAM/SIPA1/ADAP2/USP6NL/ABR/FGD2/SH3BP4/SBF1/SOS1/EVI5L/GPS2/ARHGEF11/ARFGAP1/ARHGDIB/CHML/KALRN/CDC42EP2/SOD1/ARHGAP8/FGD6/RRP1B/RABGAP1L/DVL3/TSC2/BBS4/STARD8/EFNA5/ARHGDIA/RCC2/TBC1D25/CRK/ELMOD1/MAP4K4/RIN3/ITGA6/RANBP3/GAPVD1/RGS14/AGRN/TBC1D2B/TBC1D30/GIT1/STXBP5L/ARHGAP1/RIC1/PTK2/HACD3/TBC1D2/LRRK2/RIC8B/F11R/CCL26/RGS5/DENND1B/CAV2/PAFAH1B1",138
"GO:0002532","production of molecular mediator involved in inflammatory response","28/4308","72/18670",0.00188106190384236,0.0181712292562374,0.0148069212716798,"BTK/TLR6/CD6/NLRC3/CD96/GPSM3/SLAMF8/NLRP7/GBP5/NOD2/ADCY7/ALOX5/PYCARD/ABCD2/P2RX1/CLEC7A/IL4R/PRDX2/IL17RC/CUEDC2/BAP1/VAMP8/GRN/SNAP23/PDCD4/KPNA6/CHID1/PER1",28
"GO:0002792","negative regulation of peptide secretion","50/4308","148/18670",0.00189918941466892,0.0183185451723975,0.014926962417047,"TLR6/PTPN22/TNFAIP3/LILRB1/CARD8/HDAC9/BTN2A2/TNF/CD200R1/CD22/FOXP3/NLRP7/BMP8A/BANK1/ADTRP/CARD16/FCGR2B/CARD17/TLR8/FFAR4/CD74/IL1B/ENY2/IL27RA/ACVR1C/CCN3/TMSB4X/PSMD9/RHBDF1/CYP51A1/NR1H4/SYT11/KALRN/PTGER4/CHGA/NLRP3/ANXA5/RHBDF2/IL33/IRS1/MAP4K4/UCN/STXBP5L/ADRA2A/NDUFAF2/SERGEF/TNFRSF21/PFKL/APOE/ARG2",50
"GO:0033619","membrane protein proteolysis","24/4308","59/18670",0.00190454153612816,0.0183423773358425,0.0149463821801729,"TNF/ERAP1/P2RX7/ADAM19/IFNG/FURIN/CTSH/ADAM8/PSENEN/PACSIN3/PRTN3/IL1B/PARL/TIMP4/TNFRSF1B/TMPRSS6/SPPL3/PTPN3/DAG1/ADRA2A/NCSTN/TGFB1/APOE/HM13",24
"GO:0036294","cellular response to decreased oxygen levels","69/4308","217/18670",0.00191053899307902,0.018372343247645,0.0149708000602534,"TERT/CYBB/CCNA2/PMAIP1/SLC8A3/BRIP1/PSMC3/AQP3/PICK1/ELOB/CARD16/ADAM8/PSMB5/PSMC5/PSMD8/PSMB6/PSMB4/CBL/PSMB1/PDK1/PSMC4/VHL/PSMD1/HP1BP3/HIGD1A/PSMD3/PSMB8/ACAA2/PSMD9/CHCHD2/PSMB9/PSMD14/PSMC1/VEGFA/PSMC2/PSMA7/PSMA3/PSMD4/PSMD2/RBX1/PINK1/PSMA8/PSMA1/PSMB7/ENDOG/PGK1/ENO1/PSMA6/PSMA2/PSMB2/E2F1/LMNA/BAD/PSMD7/ANGPT4/SLC8A1/EGLN2/PSMD13/EPAS1/PSME3/PSMD11/PCK1/PSMA4/TBL2/MDM4/ELOC/PSMF1/FAM162A/STUB1",69
"GO:0002286","T cell activation involved in immune response","38/4308","106/18670",0.00195236816000186,0.018746268034045,0.0152754946296565,"SLAMF6/LY9/IRF4/MYB/SPN/LILRB1/IL12RB1/APBB1IP/EOMES/ITGAL/CCL19/LCP1/IL18/JAK3/CD86/FOXP3/HAVCR2/BATF/IFNG/TBX21/GPR183/TNFSF4/FCGR2B/IL23A/CD1C/IL23R/IL4R/LEF1/MALT1/LGALS9/GATA3/HLA-DMB/ZBTB7B/PTGER4/CD80/NLRP3/LOXL3/PRKCZ",38
"GO:0002577","regulation of antigen processing and presentation","11/4308","20/18670",0.00198085617592571,0.0189341297536683,0.0154285747352014,"HLA-DOB/WAS/CCL19/HLA-DOA/NOD2/CCR7/FCGR2B/PYCARD/CD74/TREM2/YTHDF1",11
"GO:0002827","positive regulation of T-helper 1 type immune response","11/4308","20/18670",0.00198085617592571,0.0189341297536683,0.0154285747352014,"CCR2/IL12RB1/CCL19/IL18/XCL1/IL23A/IL23R/IL1B/IL27RA/IL6R/CD80",11
"GO:0090195","chemokine secretion","11/4308","20/18670",0.00198085617592571,0.0189341297536683,0.0154285747352014,"MCOLN2/TNF/PYCARD/IL4R/CSF1R/ALOX15B/IL33/MBP/C5/AIF1/SELENOK",11
"GO:1903052","positive regulation of proteolysis involved in cellular protein catabolic process","42/4308","120/18670",0.00198767936333388,0.0189708648080712,0.015458508486561,"PYHIN1/PTK2B/RNF19A/DISC1/PLK1/DVL1/BAG6/CBFA2T3/SGTA/DDRGK1/DAB2IP/BCAP31/ATXN3/PSMC4/RNF144B/NUPR1/TRIB1/RNF40/KEAP1/USP5/PSMC1/TREM2/PSMC2/RBX1/HSPBP1/ANKIB1/RAD23A/DNAJB2/GCLC/HSPA1B/RNF185/IL33/FBXW7/HSPA1A/VCP/PTK2/EDEM1/LRRK2/EGF/GBA/GSK3A/STUB1",42
"GO:0007163","establishment or maintenance of cell polarity","67/4308","210/18670",0.00200350357239321,0.0190932690746334,0.0155582502438603,"RHOH/CARMIL2/ALPK2/PARVG/DOCK2/SPN/CD3G/DOCK8/NCKAP1L/NDC80/CCL19/RIPOR2/MAD2L1/CRB2/SH3BP1/PTK2B/GBF1/KIF20B/CENPA/PLK1/CCR7/NDE1/BRSK2/RHOC/SIPA1L3/NSFL1C/RHOD/WDR1/ARF4/SHTN1/WNT7A/KIF2C/STK25/GATA3/ANK1/ACTR1B/MAP7/ILK/ARHGEF11/ACTR1A/SNX27/CTNNA1/MTCL1/SPINT2/SAPCD2/LHX2/DLG3/MYO18A/MISP/CRK/SYNE4/LMNA/WWC1/FAT1/CDC42BPB/MAPKAP1/DCTN1/FSCN2/PTK2/KANK1/PARD6A/CAMSAP3/RHOA/SFRP5/GSN/PRKCZ/PAFAH1B1",67
"GO:0031110","regulation of microtubule polymerization or depolymerization","30/4308","79/18670",0.00204394550923089,0.0194205330026326,0.0158249229685622,"NIN/CDK5R1/TTBK2/SKA1/ANKRD53/STMN1/SKA3/INPP5J/CLIP3/ARL2/ABL1/PRUNE1/KATNB1/RAC1/CKAP2/DRG1/GBA2/MAPT/MAPRE3/CIB1/STMN2/HSPA1B/SNCA/HSPA1A/MAP1A/DCTN1/CDKN1B/CAMSAP3/APC/MAPRE1",30
"GO:0071260","cellular response to mechanical stimulus","30/4308","79/18670",0.00204394550923089,0.0194205330026326,0.0158249229685622,"TLR7/RIPOR2/CASP1/CASP8/LTBR/TNFRSF8/CD40/ATP1A1/TLR8/BMP6/CASP8AP2/IL1B/IRF1/TLR5/RAC1/TNFRSF1A/TNFRSF10A/MAG/BAG3/PTGER4/GCLC/ITGA2/DAG1/BAD/BCL10/GADD45A/CASP2/TGFB1/GOT1/CHEK1",30
"GO:1905037","autophagosome organization","35/4308","96/18670",0.00207743906997051,0.0197093548724773,0.0160602709809627,"PIP4K2A/RUFY4/MAP1LC3A/WDR45B/TP53INP1/IRGM/RAB1B/NSFL1C/WIPI2/TP53INP2/GABARAP/NUPR1/RNF5/MFN2/RAB7A/RAB1A/BAG3/IFT88/PINK1/STX12/ULK1/ATG16L2/ATG12/ATG13/ATG4A/ATG3/CHMP4B/GABARAPL1/LRRK2/WDR45/GBA/AMBRA1/TMEM41B/WIPI1/SCFD1",35
"GO:0002713","negative regulation of B cell mediated immunity","7/4308","10/18670",0.00212507561631488,0.0200715599012767,0.0163554156445412,"FOXP3/PTPN6/FCGR2B/C4BPB/CR1/PARP3/C4BPA",7
"GO:0002890","negative regulation of immunoglobulin mediated immune response","7/4308","10/18670",0.00212507561631488,0.0200715599012767,0.0163554156445412,"FOXP3/PTPN6/FCGR2B/C4BPB/CR1/PARP3/C4BPA",7
"GO:1902474","positive regulation of protein localization to synapse","7/4308","10/18670",0.00212507561631488,0.0200715599012767,0.0163554156445412,"DVL1/STX7/WNT7A/CLSTN3/MAPT/DBN1/TYROBP",7
"GO:0050704","regulation of interleukin-1 secretion","22/4308","53/18670",0.00213295814489364,0.0201161652598414,0.0163917625544419,"AIM2/TNFAIP3/CARD8/CCL19/NLRP7/P2RX7/NOD2/CASP1/CCR7/CARD16/PYCARD/CARD17/TLR8/HK1/NLRP1/LGALS9/NLRP3/TRIM16/PANX2/ORM2/LILRA2/ARG2",22
"GO:0033044","regulation of chromosome organization","102/4308","342/18670",0.00217101968492378,0.0204237755774621,0.0166424204318556,"CENPF/PAX5/MYB/BUB1/RESF1/ATM/GFI1/MKI67/AICDA/DLGAP5/NDC80/PIF1/CENPE/TOP2A/AURKB/MAD2L1/FOXP3/DCP2/BUB1B/RTEL1/CDCA5/TACC3/ESPL1/WDR61/PHF19/NEK2/NELFE/PLK1/CDC45/RUVBL2/ZNHIT1/MPHOSPH8/SLF1/HIRA/OTUB1/RMI2/ANAPC11/OGT/NEK6/BUB3/TEX14/PAF1/PKIB/RPS6KA5/FBXO5/NSD3/TAF7/IL1B/TRIP13/SPHK2/SLF2/CTCFL/LIG4/ATAD2/ANAPC15/SPI1/WDR70/GATA3/TRAPPC12/JARID2/MRE11/PPHLN1/RNF40/H1-5/VEGFA/ATRX/WBP2/PINK1/MAPT/ZBTB7B/KLHL22/TINF2/CDT1/H1-4/H1-3/CDC6/TENT4B/SLX1B/SNCA/H1-0/LCMT1/CTC1/GEN1/LMNA/PIH1D1/UCN/FBXO4/ATF7IP/HDAC8/PRKD1/TGFB1/LRRK2/PARP1/CHEK1/SETD1A/XRCC5/MIER1/RTF1/APC/ANAPC1/EED/TTK",102
"GO:0031398","positive regulation of protein ubiquitination","41/4308","117/18670",0.00217487144400626,0.0204237755774621,0.0166424204318556,"BIRC3/PTPN22/UBE2C/NOD2/FANCI/GOLGA2/PLK1/PEF1/ARRB2/MYCBP2/SKP2/WFS1/GORASP1/MTA1/COMMD1/MALT1/BMI1/BIRC2/RNF40/PDCD6/PTTG1IP/RAB1A/HSPBP1/PINK1/AIMP2/INAVA/AMER1/DCUN1D2/FBXW7/ARRDC3/BCL10/FBXO4/PELI1/FKBP1A/FAM107A/LRRK2/NDFIP1/GSK3A/CENPX/STUB1/UBE2L3",41
"GO:0032886","regulation of microtubule-based process","69/4308","218/18670",0.0021751994724347,0.0204237755774621,0.0166424204318556,"FSD1/NIN/KIF11/TPX2/CEP120/CDK5R1/TACC3/CHMP2A/NEK2/CCNF/CEP97/PLK1/TTBK2/SKA1/STIL/ANKRD53/STMN1/SKA3/PLK4/CCSAP/ERBB2/INPP5J/TRAF3IP1/CLIP3/NSFL1C/ARL2/ABL1/CEP250/PRUNE1/KATNB1/RAC1/CKAP2/DRG1/TRIM46/GBA2/MAPT/MAPRE3/CFAP298/CIB1/STMN2/HSPA1B/BBS4/EFNA5/CHMP2B/SNCA/BORA/GEN1/HSPA1A/CHMP4B/CEP295/MAP1A/DCTN1/PARP3/CLTC/MDM1/CYLD/FAM107A/CDKN1B/LAMP1/CAMSAP3/CHEK1/RHOA/GSK3A/RASSF1/CEP76/APC/PAFAH1B1/MAPRE1/CHMP1A",69
"GO:0002064","epithelial cell development","66/4308","207/18670",0.00219159271385444,0.0205473920712774,0.0167431499788771,"CXCR4/BCL11B/TNF/RIPOR2/BFSP2/TRIOBP/IHH/RFX3/SOX8/PROX2/NPHS1/PPP1R16B/CDK6/BMP6/VSIG1/GPR4/RAPGEF3/SIPA1L3/PROC/RAB13/IL1B/WNT7A/KDF1/SLC4A7/RAB25/TNFRSF1A/DACT2/RILPL1/TFCP2L1/BFSP1/ID1/VEGFA/ATRX/RAP2C/HSD17B4/SOD1/LAMB2/COL18A1/SPINT2/ESR1/FASN/MAGI2/HEG1/TMEM79/IKBKB/TYMS/CLDN3/MYO7A/LRTOMT/PRDM1/GRHL2/BAD/NKX6-1/FAT1/TP63/EPB41L5/F11R/RHEB/ARNTL/SHROOM3/GSK3A/E2F4/PAFAH1B1/ARID4A/WNT5B/SLC9A4",66
"GO:0046879","hormone secretion","93/4308","308/18670",0.00221590732317015,0.0207448029695605,0.0169040112826354,"BLK/BTK/MYB/TNF/BAIAP3/TNFSF11/TIAM1/BMP8A/DPP4/IFNG/RAB8B/TAC1/CYB5R4/RAB11B/CREB1/RFX3/ENSA/SCT/PARK7/BMP6/FFAR4/SLC25A6/MYO5A/SNAP25/NMB/RAPGEF3/BRSK2/CRHR1/CD38/ARL2/IL1B/CDK16/ENY2/TFR2/ACVR1C/JAK2/PAX8/SLC25A4/GATA3/CCN3/ITPR3/RAC1/ABCC8/PTPRN/INHA/PSMD9/NIBAN2/TRPM4/RAB1A/NR1H4/RAF1/KALRN/LRP5/UQCC2/CHGA/SELENOM/AACS/ANXA5/SYT7/FOXA2/EFNA5/VGF/TCIRG1/MYRIP/VAMP8/ITPR2/IRS1/TCF7L2/GRP/TACR2/RPH3AL/CYP19A1/TBX3/MAP4K4/BAD/LRP5L/NKX6-1/UCN/STXBP5L/ADRA2A/POMC/MC4R/PPP3CB/SNAP23/ARNTL/APLN/NDUFAF2/CACNA1D/SMPD3/ILDR2/GLUL/PFKL/NR0B2",93
"GO:0062197","cellular response to chemical stress","104/4308","350/18670",0.00225284671205585,0.0210154878703258,0.0171245802908487,"BTK/TLR6/MYB/TNFAIP3/ATM/CYBB/CCNA2/FANCD2/TNF/NCF1/EZH2/TXNRD2/STK26/MELK/RCSD1/CDK1/TRPM2/G6PD/ROMO1/PRDX5/GSTP1/NCF4/WNT1/NQO1/MAP1LC3A/PARK7/NME8/WNT16/PRDX1/LRRC8C/SRXN1/TP53INP1/ZNF580/MPO/SERPINB6/TXN/PDK1/NCOA7/MSRA/LETM1/ABL1/APEX1/SLC7A11/NME2/JAK2/CASP3/DHFR/STK25/ETS1/MSRB2/PPARG/GCH1/TMEM161A/MGST1/DIABLO/PRDX2/ALDH3B1/AKR1C3/NUDT2/FUT8/TXNRD1/CAPN3/PINK1/SOD1/MBIP/MAPT/XRCC6/GSR/MAPK7/PPARGC1B/PPP5C/LONP1/DDIT3/HSPA1B/OSER1/ENDOG/SNCA/GPX7/MGAT3/GPX3/FBXW7/CRK/GATA4/HSPA1A/BAD/MPV17/PRDX6/PXN/MAPKAP1/PRKD1/EPAS1/LRRK2/ARNTL/PARP1/PPIF/XRCC5/EFHD1/HDAC2/ATP2A2/SMPD3/UCP1/AIF1/STAU1/MEAK7",104
"GO:0051904","pigment granule transport","12/4308","23/18670",0.00225472482177702,0.0210154878703258,0.0171245802908487,"RAB11B/RAB27B/MYO5A/DCTN2/RAB11A/RAB1A/BBS4/RAB17/MYO7A/BLOC1S5/MREG/BBS5",12
"GO:0070841","inclusion body assembly","12/4308","23/18670",0.00225472482177702,0.0210154878703258,0.0171245802908487,"SACS/UBD/PSMC5/SORL1/BAG3/MAPT/DNAJB1/DNAJB2/HSPA1B/HSPA1A/VCP/CDC34",12
"GO:0000045","autophagosome assembly","34/4308","93/18670",0.00226361137153554,0.0210674707473614,0.0171669388102911,"PIP4K2A/RUFY4/MAP1LC3A/WDR45B/TP53INP1/IRGM/RAB1B/NSFL1C/WIPI2/TP53INP2/GABARAP/NUPR1/RNF5/MFN2/RAB7A/RAB1A/BAG3/IFT88/PINK1/STX12/ULK1/ATG16L2/ATG12/ATG13/ATG4A/ATG3/CHMP4B/GABARAPL1/LRRK2/WDR45/AMBRA1/TMEM41B/WIPI1/SCFD1",34
"GO:0002467","germinal center formation","9/4308","15/18670",0.00231193181498987,0.021299215534335,0.01735577726296,"KLHL6/TNFRSF13C/TNFAIP3/CXCL13/UNC13D/TNFSF13B/ADA/MEF2C/NFKB2",9
"GO:0002716","negative regulation of natural killer cell mediated immunity","9/4308","15/18670",0.00231193181498987,0.021299215534335,0.01735577726296,"LILRB1/CD96/HAVCR2/HLA-F/ARRB2/SERPINB9/LGALS9/HLA-G/CRK",9
"GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","9/4308","15/18670",0.00231193181498987,0.021299215534335,0.01735577726296,"CD84/RASGRP1/IL18/TLR9/IL23A/DDX58/IL23R/IL1B/CD80",9
"GO:0045410","positive regulation of interleukin-6 biosynthetic process","9/4308","15/18670",0.00231193181498987,0.021299215534335,0.01735577726296,"TLR6/TNF/TLR1/PTAFR/CLEC7A/CD74/IL1B/AGER/TYROBP",9
"GO:0051044","positive regulation of membrane protein ectodomain proteolysis","9/4308","15/18670",0.00231193181498987,0.021299215534335,0.01735577726296,"TNF/IFNG/FURIN/ADAM8/PACSIN3/IL1B/TNFRSF1B/ADRA2A/APOE",9
"GO:1902188","positive regulation of viral release from host cell","9/4308","15/18670",0.00231193181498987,0.021299215534335,0.01735577726296,"CHMP2A/VPS4A/VPS37B/TSG101/PC/CHMP2B/DDB1/CHMP4B/CAV2",9
"GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","9/4308","15/18670",0.00231193181498987,0.021299215534335,0.01735577726296,"LILRB1/NCKAP1L/RUNX3/XCL1/CD274/IRF1/ZBTB7B/SH3RF1/RUNX1",9
"GO:0090174","organelle membrane fusion","36/4308","100/18670",0.00232708630045474,0.0214078488275938,0.0174442976705826,"CORO1A/SAMD9/RUBCNL/LRMP/RAB8B/RAB34/SAMD9L/TAP1/STX7/RAB39A/VAMP1/SNAP25/VPS4A/SNAPIN/RAB20/TAP2/STX1B/RAB7A/STX5/BNIP1/VPS18/STX12/VTI1B/ANXA2/SYT7/CHMP2B/SNCA/STX16/GRIK5/VCPIP1/PRRT2/SNAP23/MFN1/CALR/CAV2/USO1",36
"GO:0031396","regulation of protein ubiquitination","65/4308","204/18670",0.00239746604978513,0.0220234760071171,0.017945944700146,"BIRC3/PTPN22/TNFAIP3/MAD2L1/UBE2C/NOD2/FANCI/GOLGA2/PLK1/PEF1/SPOPL/OTUB1/ARRB2/MYCBP2/PARK7/OGT/SKP2/FBXO5/WFS1/PRKCG/ABL1/GORASP1/MTA1/PRMT3/COMMD1/MALT1/MTBP/ADGRB1/WDR70/BMI1/BIRC2/RNF40/PDCD6/PTTG1IP/GPS2/RAB1A/HSPBP1/PINK1/AIMP2/DNAJB2/GCLC/HSPA1B/INAVA/DTX3L/AMER1/DCUN1D2/FBXW7/VPS28/HSPA1A/ARRDC3/BCL10/FBXO4/HDAC8/TGFBR1/PELI1/FKBP1A/FAM107A/SASH1/LRRK2/FOXF2/NDFIP1/GSK3A/CENPX/STUB1/UBE2L3",65
"GO:0002230","positive regulation of defense response to virus by host","13/4308","26/18670",0.00244263829197861,0.0222571655858304,0.0181363678765435,"AIM2/LILRB1/IL12RB1/APOBEC3G/APOBEC3F/IL23A/CGAS/PYCARD/DDX58/IL23R/PQBP1/DTX3L/SELENOK",13
"GO:0071624","positive regulation of granulocyte chemotaxis","13/4308","26/18670",0.00244263829197861,0.0222571655858304,0.0181363678765435,"NCKAP1L/RAC2/CCL19/RIPOR2/CCR7/XCL1/IL23A/CD74/C3AR1/RAC1/S100A14/CAMK1D/C1QBP",13
"GO:0072539","T-helper 17 cell differentiation","13/4308","26/18670",0.00244263829197861,0.0222571655858304,0.0181363678765435,"SLAMF6/LY9/IRF4/IL12RB1/FOXP3/BATF/TBX21/IL23A/IL23R/MALT1/ZBTB7B/NLRP3/LOXL3",13
"GO:0035307","positive regulation of protein dephosphorylation","19/4308","44/18670",0.00244388293190315,0.0222571655858304,0.0181363678765435,"FCRL3/PTPRC/CDCA2/CNEP1R1/PPP1R16B/CD33/PPP1R7/SMPD1/CD300A/JAK2/PINK1/PTPA/MAGI2/SPPL3/CAMTA1/NSMF/TGFB1/GBA/PTBP1",19
"GO:0045910","negative regulation of DNA recombination","19/4308","44/18670",0.00244388293190315,0.0222571655858304,0.0181363678765435,"POLQ/FOXP3/RTEL1/BLM/FANCB/CGAS/RMI2/SMCHD1/HELB/RECQL5/H1-5/MLH1/H1-4/H1-3/PARPBP/H1-0/SHLD3/PARP3/UBQLN4",19
