"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904813","ficolin-1-rich granule lumen","25/2417","124/19717",0.00803093968680188,0.0518293052009343,0.0423463778806999,"BIN2/AMPD3/PRG2/PSMD3/A1BG/JUP/MNDA/GMFG/PSMC3/FTH1/ALOX5/CTSS/COTL1/ILF2/PSMD7/PSMD2/PDAP1/ALDOA/CTSH/CRISPLD2/VCL/PSMD13/CSNK2B/COMMD3/LRG1",25
"GO:0005802","trans-Golgi network","42/2417","236/19717",0.00815229001046699,0.052009707623957,0.0424937730492498,"HLA-DPB1/PLD4/ARFIP2/LRRK2/CHAC1/HLA-DQA1/HLA-DPA1/SORL1/GBF1/CD74/ATP9B/HLA-DRA/FURIN/ARFGAP3/BACE1/HLA-DRB1/HLA-DQB1/ATP11A/ARF1/CLIP3/CLTCL1/SCAMP4/TMEM79/TMEM165/BAIAP3/CLTB/RAC1/COG1/DOP1B/INPP5K/COG4/ARFGEF2/RAB30/LLGL1/RAB21/CHST2/NSG1/RAB31/MYO18A/APP/YIPF2/RAB38",42
"GO:0005905","clathrin-coated pit","16/2417","69/19717",0.00820813176274788,0.052009707623957,0.0424937730492498,"FCHO1/ARRB2/NECAP2/TNK2/SH3BP4/INPP5F/TF/LDLR/CLTCL1/FCHSD2/CLTB/ACKR3/SLC2A4/HIP1/LRP12/APP",16
"GO:0008540","proteasome regulatory particle, base subcomplex","5/2417","12/19717",0.0103706799099096,0.0651203954703331,0.0532056693339126,"PSMC3/PSMC1/PSMD2/PSMD1/PSMC4",5
"GO:0030665","clathrin-coated vesicle membrane","23/2417","115/19717",0.0117589867107697,0.0731786940839865,0.0597895846853986,"CD3D/HLA-DPB1/FCHO1/CD3G/KIAA0319/HLA-DQA1/HLA-DPA1/NECAP2/CD74/IL7R/HLA-DRA/DNAJC5/HLA-DRB1/HLA-DQB1/TF/LDLR/CLTCL1/APOE/CLTB/LDLRAP1/CD4/HIP1/EREG",23
"GO:0030137","COPI-coated vesicle","8/2417","27/19717",0.0130430033310045,0.0804510913425678,0.0657313907971444,"PACSIN1/ARFGAP3/ARF1/SCYL1/COPA/ARCN1/COPB2/DIPK2A",8
"GO:0032154","cleavage furrow","13/2417","55/19717",0.0138794645475816,0.0848595332426699,0.0693332439542165,"PSTPIP1/FSD1/SEPTIN6/RACGAP1/ZFYVE19/NDE1/PLK4/ITGB1/SEPTIN2/PSD/RAB21/KIF20A/SVIL",13
"GO:0030669","clathrin-coated endocytic vesicle membrane","11/2417","44/19717",0.0150278866905174,0.0904022822596316,0.073861866197177,"HLA-DPB1/FCHO1/HLA-DQA1/HLA-DPA1/CD74/HLA-DRA/HLA-DRB1/HLA-DQB1/LDLR/APOE/HIP1",11
"GO:0001931","uropod","5/2417","13/19717",0.0151751320292352,0.0904022822596316,0.073861866197177,"PSTPIP1/SPN/SCIMP/SELPLG/FLOT1",5
"GO:0031254","cell trailing edge","5/2417","13/19717",0.0151751320292352,0.0904022822596316,0.073861866197177,"PSTPIP1/SPN/SCIMP/SELPLG/FLOT1",5
"GO:0000794","condensed nuclear chromosome","20/2417","99/19717",0.0161631420707978,0.0954721188419161,0.0780041022328424,"NDC80/CENPK/AURKB/NUF2/BUB1/RAD51/STAG3/BLM/NEK2/BUB1B/SYCP2L/NCAPH/MIS12/RRS1/SGO1/CENPA/PLK1/BRCA2/NOL6/CENPB",20
